study_name	variable_name	variable_label	folder	description	visit	domain	type
SHHS	chd_death	Fatal Coronary Heart Disease (CHD) Since Baseline?	Clinical Data/Incident Outcomes/Cardiovascular Diseases				choices
SHHS	cvd_death	Fatal Cardiovascular Disease (CVD) Since Baseline?	Clinical Data/Incident Outcomes/Cardiovascular Diseases				choices
SHHS	diuret1	Any diuretic (Sleep Heart Health Study Visit One (SHHS1))	Medical History/Medications/SHHS1				choices
SHHS	educat	Education level of the participant	Demographics/Education				choices
SHHS	ethnicity	Ethnicity (Hispanic or Latino) of the participant	Demographics			1:Hispanic or Latino|2:Not Hispanic or Latino	choices
SHHS	gender	Gender of the participant	Demographics				choices
SHHS	htnmed1	Any Anti-Hypertensive Medication (Sleep Heart Health Study Visit One (SHHS1))	Medical History/Medications/SHHS1				choices
SHHS	insuln1	Insulins (Sleep Heart Health Study Visit One (SHHS1))	Medical History/Medications/SHHS1				choices
SHHS	istrd1	Inhaled steroids for asthma (Sleep Heart Health Study Visit One (SHHS1))	Medical History/Medications/SHHS1				choices
SHHS	lipid1	Any Lipid-Lowering Medication (Sleep Heart Health Study Visit One (SHHS1))	Medical History/Medications/SHHS1				choices
SHHS	mi_death	Death from myocardial infarct (MI) since Baseline?	Clinical Data/Incident Outcomes/Cardiovascular Diseases				choices
SHHS	mi_fatal	Fatal Heart Attack Since Baseline?	Clinical Data/Incident Outcomes/Cardiovascular Diseases				choices
SHHS	mstat	Marital status of the participant	Demographics/SHHS1				choices
SHHS	nsaid1	"Non-Steroidal Anti-Inflammatory Agents, Excluding Aspirin (Sleep Heart Health Study Visit One (SHHS1))"	Medical History/Medications/SHHS1				choices
SHHS	nsrr_age_gt89	Indicates whether the subject's age (in years) used during date obfuscation is greater than 89 years	Harmonized/Demographics			no:no|yes:yes	choices
SHHS	nsrr_current_smoker	Currently smoking cigarettes	Harmonized/Lifestyle and Behavioral Health				choices
SHHS	nsrr_ethnicity	Subject ethnicity	Harmonized/Demographics				choices
SHHS	nsrr_ever_smoker	Ever smoked cigarettes	Harmonized/Lifestyle and Behavioral Health				choices
SHHS	nsrr_race	Subject race	Harmonized/Demographics				choices
SHHS	nsrr_sex	Subject sex	Harmonized/Demographics				choices
SHHS	nsrrid	NSRR Subject ID	Administrative				identifier
SHHS	ntca1	Non-Tricyclic Antidepressants Other Than monoamine oxidase inhibitor (MAOI) (Sleep Heart Health Study Visit One (SHHS1))	Medical History/Medications/SHHS1				choices
SHHS	ntg1	Nitrates (Sleep Heart Health Study Visit One (SHHS1))	Medical History/Medications/SHHS1				choices
SHHS	ohga1	Oral Hypoglycemic Agents (Sleep Heart Health Study Visit One (SHHS1))	Medical History/Medications/SHHS1				choices
SHHS	pptidr	Randomized ID: Incorporates parent study random ID	Administrative				identifier
SHHS	race	Race of the participant	Demographics				choices
SHHS	smokstat_s1	Smoking Status at Sleep Heart Health Study Visit One (SHHS1)	Lifestyle and Behavioral Health/SHHS1				choices
SHHS	smokstat_s2	Smoking Status at Sleep Heart Health Study Visit Two (SHHS2)	Lifestyle and Behavioral Health/SHHS2				choices
SHHS	stk_fatal	Fatal Stroke Since Baseline?	Clinical Data/Incident Outcomes/Cardiovascular Diseases				choices
SHHS	visitnumber	Sleep Heart Health Study (SHHS) Visit Number	Administrative				choices
SHHS	vital	Vital status at last contact	Clinical Data/Incident Outcomes/Cardiovascular Diseases				choices
SHINE	agesolid_mom	Age introduced solid foods to the child	Lifestyle and Behavioral Health/Diet				choices
SHINE	babycries_mom	"How much the baby cries in comparison with others of the same age, since birth"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	babyscream_mom	"The baby has ever had times when they appears to be in agony, screams, draws their legs up to their body, and can't be calmed"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health			0:No|1:Yes	choices
SHINE	babyscreamify_mom	Frequency of the baby screaming	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior1_mom	Child overreacts to small problems	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior10_mom	"Child has trouble adjusting to new people (such as a babysitter, teacher, friend, or daycare worker)"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior11_mom	Child becomes upset too easily	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior12_mom	"Child has trouble concentrating on games, puzzles, or play activities"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior13_mom	Child has to be more closely supervised than similar playmates	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior14_mom	"When sent to get something, forgets what he/she is supposed to get"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior15_mom	"Child is upset by a change in plans or routine (for example, order of daily activities, adding last minute errands to schedule, change in driving routine to store)"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior16_mom	Child has outbursts for little reason	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior17_mom	Child repeats the same mistake over and over even after help is given	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior18_mom	"Child acts wilder or sillier than others in the group (i.e. birthday parties, playgroups)"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior19_mom	"Child cannot find clothes, shoes, toys or books even when he/she has been given specific instructions"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior2_mom	"Child when given two things to do, remembers only the first or last"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior20_mom	Child takes a long time to feel comfortable in new places or situations (such as visiting distant relatives or new friends)	Lifestyle and Behavioral Health/Infant and Child Behavioral Health			1:Never|2:Sometimes|3:Often	choices
SHINE	behavior21_mom	Childs mood changes frequently	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior22_mom	Child makes silly mistakes on things he/she can do	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior23_mom	"Child is fidgety, restless, or squirmy"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior24_mom	"Child has trouble following established routines for sleeping, eating, or play activities"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior25_mom	"Child is bothered by loud noises, bright lights, or certain smells"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior26_mom	Small events trigger big reactions in the child	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior27_mom	Child has trouble with activities or tasks that have more than one step	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior28_mom	Child is impulsive	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior29_mom	Child has trouble thinking of a different way to solve a problem or complete an activity when stuck	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior3_mom	Child is unaware of how his/her behavior affects or bothers others	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior30_mom	"Child is disturbed by changes in the environment (such as new furniture, things in room moved around, or new clothes)"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior31_mom	Child's angry or tearful outbursts are intense but end suddenly	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior32_mom	Child needs help from an adult to stay on task	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior33_mom	Child does not notice when his/her behavior causes negative reactions	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior34_mom	Child leaves messes that others have to clean up even after instruction	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior35_mom	Child has trouble changing activities	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior36_mom	Child reacts more strongly to situations than other children	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior37_mom	Child forgets what he/she is doing in middle of an activity	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior38_mom	Child does not realize that certain actions bother others	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior39_mom	Child gets caught up in the small details of a task or situation and misses the main idea	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior4_mom	"When instructed to clean up, the child puts things away in a disorganized, random way"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior40_mom	"Child has trouble ""joining in"" at unfamiliar social events (such as birthday parties, picnics, holiday gatherings)"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior41_mom	Child is easily overwhelmed or overstimulated by typical daily activities	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior42_mom	"Child has trouble finishing tasks (such as games, puzzles, pretend play activities)"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior43_mom	Child gets out of control more than playmates	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior44_mom	Child cannot find things in room or play area even when given specific instructions	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior45_mom	"Child resists change of routine, foods, places, etc."	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior46_mom	"After having a problem, the child will stay disappointed for a long time"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health			1:Never|2:Sometimes|3:Often	choices
SHINE	behavior47_mom	Child cannot stay on topic when talking	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior48_mom	Child talks or plays too loudly	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior49_mom	Child does not complete tasks even after given directions	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior5_mom	Child becomes upset with new situations	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior50_mom	"Child acts overwhelmed or overstimulated in crowded, busy situations (such as lots of noise, activity, or people)"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior51_mom	Child has trouble getting started on activities or tasks even after instructed	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior52_mom	Child acts too wild or out of control	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior53_mom	Child does not try as hard as his/her ability on activities	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior54_mom	Child has trouble putting the brakes on his/her actions even after being asked	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior55_mom	"Child is unable to finish describing an event, person, or story"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior56_mom	Child completes tasks or activities too quickly	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior57_mom	Child is unaware when he/she does well and not well	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior58_mom	Child gets sidetracked during activities	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior59_mom	"Child has trouble remembering something, even after a brief period of time"	Lifestyle and Behavioral Health/Infant and Child Behavioral Health			1:Never|2:Sometimes|3:Often	choices
SHINE	behavior60_mom	Child becomes too silly	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	behavior61_mom	Child has a short attention span	Lifestyle and Behavioral Health/Infant and Child Behavioral Health				choices
SHINE	brstfd_c3	Breast feeding mode/categories	Lifestyle and Behavioral Health				choices
SHINE	brstfd_mom	Child has ever been breastfed	Lifestyle and Behavioral Health				choices
SHINE	brstmilk_mom	Number of times child usually fed breast milk in a 24-hour period (in the past week)	Lifestyle and Behavioral Health			1:1 to 2 times|2:3 times|3:4 times|4:5 times|5:6 times|6:7 times|7:8 or more times	choices
SHINE	elig_f	Father sleeps in the same home as their child at least 1 night a week	Administrative/Eligibility				choices
SHINE	feed1time_mom	Units for child's age when stopped breastfeeding	Lifestyle and Behavioral Health			1:Days|2:Weeks|3:Months	choices
SHINE	firstsolidfood_mom	First solid food introduced	Lifestyle and Behavioral Health/Diet				choices
SHINE	firstsolidfoodother_mom	First solid food introduced (if 'other')	Lifestyle and Behavioral Health/Diet				string
SHINE	nsrr_race	Subject race: Infant/Child	Harmonized/Sociodemographics				choices
SHINE	nsrr_sex	Subject sex: Infant/Child	Harmonized/Sociodemographics				choices
SHINE	nsrrid	NSRR subject identifier	Administrative				identifier
SHINE	otherbrstmilk_mom	The baby has been fed any food since birth (not including breastmilk or formula)	Lifestyle and Behavioral Health/Diet				choices
SHINE	smkduringpreg_mom	Mother smoked any cigarettes during pregnancy	Lifestyle and Behavioral Health				choices
SHINE	solidfoodagedw_mom	Time units for age of baby receiving solid food	Lifestyle and Behavioral Health/Diet			1:Days|2:Weeks|3:Months	choices
SHINE	stillbrstfd_mom	Child is still breastfeeding at all	Lifestyle and Behavioral Health				choices
SHINE	visitanthro	Study Visit - Anthropometry Only	Administrative			0:Birth Data|1:Visit 1|2:Visit 2|3:Visit 3|4:Visit 4|97:Survey Data|98:NA|99:EHR Data	string
SHINE	visitnumber	Study Visit	Administrative				choices
SOF	age_category	Age (categorical)	Demographics			1:75-84 years|2:85 years or older	choices
SOF	gender	Gender	Demographics				choices
SOF	nsrr_age_gt89	Indicates whether the subject's age (in years) used during date obfuscation is greater than 89 years	Harmonized/Demographics			no:no|yes:yes	choices
SOF	nsrr_current_smoker	Currently smoking cigarettes	Harmonized/Lifestyle and Behavioral Health				choices
SOF	nsrr_flag_spsw	Study scored sleep/wake rather than with full sleep staging if there is not sufficient quality on EEG lead. Studies scored as sleep wake have all sleep stages scored using a default of Stage 2 and no arousals are scored.	Harmonized/Polysomnography/Signal Quality				choices
SOF	nsrr_race	Subject race	Harmonized/Demographics				choices
SOF	nsrr_sex	Subject sex	Harmonized/Demographics				choices
SOF	nsrrid	NSRR Subject Identifier	Administrative				identifier
SOF	overall	Overall study grade	Sleep Monitoring/Polysomnography/Signal Quality				choices
SOF	posn	Position sensor working	Sleep Monitoring/Polysomnography/Signal Quality				choices
SOF	quoxim	Quality of oximetry	Sleep Monitoring/Polysomnography/Signal Quality				choices
SOF	race	Race	Demographics				choices
SOF	sofid	Study of Osteoporotic Fractures (SOF) Public Data Release ID	Administrative				identifier
SOF	v1diabcl	Diabetes with insulin info	Medical History			"0:None|1:Yes, With Insulin|2:Yes, No Insulin"	choices
SOF	v1drink	"In the past 12 months, have you had at least one drink of any kind of alcoholic beverage?"	Lifestyle and Behavioral Health			0:No|1:Yes|2:Refused|8:Not applicable	choices
SOF	v1hyten	Hypertension status	Medical History			0:No Hypertension|1:Hypertension	choices
SOF	v2echf	Has a doctor ever told you that you have congestive heart failure (CHF)?	Medical History			0:No|1:Yes|A:Missing|D:Don't Know|O:Min Data Only|Q:Question Not Asked|M:Not Applicable	choices
SOF	v2enghrt	Has a doctor ever told you that you have an enlarged heart?	Medical History			0:No|1:Yes|A:Missing|D:Don't Know|O:Min Data Only|Q:Question Not Asked|M:Not Applicable	choices
SOF	v4ekg	"Has a doctor ever told you that you have an abnormal EKG, ECG, or electrocardiogram?"	Medical History			0:No|1:Yes|A:Missing|D:Don't Know|O:Min Data Only|Q:Question Not Asked|M:Not Applicable	choices
SOF	v4hrtdtx	Are you currently being treated for this condition by a doctor?	Medical History			0:No|1:Yes|A:Missing|D:Don't Know|O:Min Data Only|Q:Question Not Asked|M:Not Applicable	choices
SOF	v4seiz	Has a doctor ever told you that you have seizures (fits or convulsions)?	Medical History			0:No|1:Yes|A:Missing|D:Don't Know|O:Min Data Only|Q:Question Not Asked|M:Not Applicable	choices
SOF	v5scancr	"In the last two years, has a doctor told you that you have cancer?"	Medical History			0:No|1:Yes|A:Missing|D:Don't Know|O:Min Data Only|Q:Question Not Asked|M:Not Applicable	choices
SOF	v6sangin	Has a doctor or other health care provider ever told you that you had angina?	Medical History			0:No|1:Yes|A:Missing|D:Don't Know|O:Min Data Only|Q:Question Not Asked|M:Not Applicable	choices
SOF	v8dr30	"During the last 30 days, have you had at least one drink of any kind of alcoholic beverage? (Including beer, wine, or mixed drinks such as martinis or manhattans.)"	Lifestyle and Behavioral Health				choices
SOF	v8dthash	Atherosclerosis cardio death	Clinical Data/Incident Outcomes/Cardiovascular Diseases				choices
SOF	v8dthchd	Ischemic heart disease (IHD) death	Clinical Data/Incident Outcomes/Cardiovascular Diseases				choices
SOF	v8dthstk	Stroke death	Clinical Data/Incident Outcomes/Cardiovascular Diseases				choices
SOF	v8dthsud	Ischemic heart disease (IHD) and sudden death	Clinical Data/Incident Outcomes/Cardiovascular Diseases				choices
SOF	v8smok	Do you currently smoke cigarettes?	Lifestyle and Behavioral Health				choices
SOF	visit	Visit number	Administrative				choices
STAGES	bthbts_0100	Bed partner or roommate	Lifestyle and Behavioral Health				choices
STAGES	cir_0100	Routinely travel to other time zones	Lifestyle and Behavioral Health			0:No|1:Yes	choices
STAGES	current_cigarette_smoker	"Cigarette smoking, current smoker"	Lifestyle and Behavioral Health				choices
STAGES	current_smokeless_user	"Smokeless user, current smoker"	Lifestyle and Behavioral Health				choices
STAGES	dem_0500	Participant's sex	Demographics				choices
STAGES	dem_0900	Participant's ethnicity (hispanic or latino)	Demographics				choices
STAGES	dem_0910	Participant's ethnicity (sub hispanic or latino origin)	Demographics				choices
STAGES	dem_1000	Participant's race (main)	Demographics				choices
STAGES	dem_1010	Participant's race (sub)	Demographics				choices
STAGES	dem_1100	English as native language	Demographics/Acculturation				choices
STAGES	dem_1120	Participant's proficiency in English	Demographics/Acculturation				choices
STAGES	diet_0340	Food intake - No regular meals	Lifestyle and Behavioral Health				choices
STAGES	diet_0400	Eating impact on alertness/wakefulness	Lifestyle and Behavioral Health				choices
STAGES	diet_0500	Feel more alert if skip lunch	Lifestyle and Behavioral Health				choices
STAGES	diet_0600	Sleep less soundly if skip dinner	Lifestyle and Behavioral Health				choices
STAGES	fss_0100	Fatigue Severity Scale: Motivation is lower when fatigued	General Health/Fatigue Severity Scale (FSS)				choices
STAGES	fss_0200	Fatigue Severity Scale: Exercise brings on fatigue	General Health/Fatigue Severity Scale (FSS)				choices
STAGES	fss_0300	Fatigue Severity Scale: I am easily fatigued	General Health/Fatigue Severity Scale (FSS)				choices
STAGES	fss_0400	Fatigue Severity Scale: Fatigue interferes with physical functioning	General Health/Fatigue Severity Scale (FSS)				choices
STAGES	fss_0500	Fatigue Severity Scale: Fatigue causes frequent problems for me	General Health/Fatigue Severity Scale (FSS)				choices
STAGES	fss_0600	Fatigue Severity Scale: My fatigue prevents sustained physical functioning	General Health/Fatigue Severity Scale (FSS)				choices
STAGES	fss_0700	Fatigue Severity Scale: Fatigue interferes with carrying out certain duties and responsibilities	General Health/Fatigue Severity Scale (FSS)				choices
STAGES	fss_0800	Fatigue Severity Scale: Fatigue is among my three most disabling symptoms	General Health/Fatigue Severity Scale (FSS)				choices
STAGES	fss_0900	"Fatigue Severity Scale: Fatigue interferes with my work, family, or social life"	General Health/Fatigue Severity Scale (FSS)				choices
STAGES	gad_0100	"Generalized Anxiety Disorder-7 Questionnaire: Feeling nervous, anxious, or on edge"	General Health/Generalized Anxiety Disorder Questionnaire (GAD-7)				choices
STAGES	gad_0200	Generalized Anxiety Disorder-7 Questionnaire: Not being able to stop or control worrying	General Health/Generalized Anxiety Disorder Questionnaire (GAD-7)				choices
STAGES	gad_0300	Generalized Anxiety Disorder-7 Questionnaire: Worrying too much about different things	General Health/Generalized Anxiety Disorder Questionnaire (GAD-7)				choices
STAGES	gad_0400	Generalized Anxiety Disorder-7 Questionnaire: Trouble relaxing	General Health/Generalized Anxiety Disorder Questionnaire (GAD-7)				choices
STAGES	gad_0500	Generalized Anxiety Disorder-7 Questionnaire: Being so restless that it is hard to sit still	General Health/Generalized Anxiety Disorder Questionnaire (GAD-7)				choices
STAGES	gad_0600	Generalized Anxiety Disorder-7 Questionnaire: Becoming easily annoyed or irritable	General Health/Generalized Anxiety Disorder Questionnaire (GAD-7)				choices
STAGES	gad_0700	"Generalized Anxiety Disorder-7 Questionnaire: Feeling afraid, as if something awful might happen"	General Health/Generalized Anxiety Disorder Questionnaire (GAD-7)				choices
STAGES	modified_completed	Date ASQ completed	Administrative				datetime
STAGES	modified_created_at	Date ASQ created	Administrative				datetime
STAGES	nose_0100	Nasal congestion or stuffiness	General Health				choices
STAGES	nose_0200	Nasal blockage or obstruction	General Health				choices
STAGES	nose_0300	Trouble breathing through nose	General Health				choices
STAGES	nose_0400	Trouble sleeping	General Health				choices
STAGES	nose_0500	Unable to get enough air through nose during exercise or exertion	General Health				choices
STAGES	nsrr_age_gt89	Indicates whether the subject's age (in years) used during date obfuscation is greater than 89 years	Harmonized/Demographics			no:no|yes:yes	choices
STAGES	nsrr_current_smoker	Currently smoking cigarettes	Harmonized/Lifestyle and Behavioral Health				choices
STAGES	nsrr_ethnicity	Subject ethnicity	Harmonized/Demographics				choices
STAGES	nsrr_ever_smoker	Ever smoked cigarettes	Harmonized/Lifestyle and Behavioral Health				choices
STAGES	nsrr_race	Subject race	Harmonized/Demographics				choices
STAGES	nsrr_sex	Subject sex	Harmonized/Demographics				choices
STAGES	osa_0100	"Heartburn or belching after going to bed, days per week"	General Health				choices
STAGES	osa_0200	"Perspire heavily during the night, days per week"	General Health				choices
STAGES	osa_0300	Dry and/or irritated eyes	General Health				choices
STAGES	phq_0100	Patient Health Questionnaire 9: Little interest or pleasure in doing things	General Health/Patient Health Questionnaire (PHQ-9)				choices
STAGES	phq_0200	"Patient Health Questionnaire 9: Feeling down, depressed, or hopeless"	General Health/Patient Health Questionnaire (PHQ-9)				choices
STAGES	phq_0300	"Patient Health Questionnaire 9: Trouble falling or staying asleep, or sleeping too much"	General Health/Patient Health Questionnaire (PHQ-9)				choices
STAGES	phq_0400	Patient Health Questionnaire 9: Feeling tired or having little energy	General Health/Patient Health Questionnaire (PHQ-9)				choices
STAGES	phq_0500	Patient Health Questionnaire 9: Poor appetite or overeating	General Health/Patient Health Questionnaire (PHQ-9)				choices
STAGES	phq_0600	Patient Health Questionnaire 9: Feeling bad about yourself	General Health/Patient Health Questionnaire (PHQ-9)				choices
STAGES	phq_0700	Patient Health Questionnaire 9: Trouble concentrating	General Health/Patient Health Questionnaire (PHQ-9)				choices
STAGES	phq_0800	Patient Health Questionnaire 9: Moving or speaking slowly	General Health/Patient Health Questionnaire (PHQ-9)				choices
STAGES	phq_0900	Patient Health Questionnaire 9: Thought you would be better off dead	General Health/Patient Health Questionnaire (PHQ-9)				choices
STAGES	sched_0100	Level of school	Demographics/Education				choices
STAGES	sched_0300	Time School Starts	Demographics/Education				time
STAGES	sched_0301	Time School Starts - Varies	Demographics/Education			0:No|1:Yes	choices
STAGES	sched_0400	Time School Ends	Demographics/Education				time
STAGES	sched_0401	Time School Ends - Varies	Demographics/Education			0:No|1:Yes	choices
STAGES	sched_0500	Regular or Irregular Work Schedule	Demographics/Employment				choices
STAGES	sched_0510	Do you work a split shift?	Demographics/Employment			0:No|1:Yes	choices
STAGES	sched_0700	"Self-reported work start time, current shift"	Demographics/Employment				time
STAGES	sched_0800	"Self-reported work end time, current shift"	Demographics/Employment				time
STAGES	sched_1100	"Self-reported work start time, next shift"	Demographics/Employment				time
STAGES	sched_1200	"Self-reported work end time, next shift"	Demographics/Employment				time
STAGES	sched_1500	"Self-reported work start time, 3rd shift"	Demographics/Employment				time
STAGES	sched_1501	"Self-reported work start time, no 3rd shift"	Demographics/Employment			0:No|1:Yes	choices
STAGES	sched_1600	"Self-reported work end time, 3rd shift"	Demographics/Employment				time
STAGES	sched_2100	How often change work shifts	Demographics/Employment				choices
STAGES	subject_code	STAGES Subject Identifier	Administrative				identifier
STAGES	visitcode	STAGES Visit	Administrative				choices
WSC	apnea	Sleep Apnea: Self-reported diagnosis by a physician	Sleep Questionnaires/Sleep Disordered Breathing				choices
WSC	eval_health	Self-reported general health	General Health and Mood Questionnaires				choices
WSC	eval_life	Self-reported satisfaction with life	General Health and Mood Questionnaires				choices
WSC	nsrr_age_gt89	Indicates whether the subject's age (in years) used during date obfuscation is greater than 89 years	Harmonized/Sociodemographics			no:no|yes:yes	choices
WSC	nsrr_current_smoker	Currently smoking cigarettes	Harmonized/Lifestyle and Behavioral Health				choices
WSC	nsrr_ever_smoker	Ever smoked cigarettes	Harmonized/Lifestyle and Behavioral Health				choices
WSC	nsrr_file_prefix	NSRR file prefix	Harmonized/Administrative				text
WSC	nsrr_race	Subject race	Harmonized/Sociodemographics				choices
WSC	nsrr_sex	Subject sex	Harmonized/Sociodemographics				choices
WSC	nsrr_visit	Study visit number	Harmonized/Administrative				choices
WSC	nsrrid	NSRR subject identifier	Harmonized/Administrative				identifier
WSC	q16_s3	"In general, how is your health?"	General Health and Mood Questionnaires				choices
WSC	q20a_s1	Parent Health Condition: Mother: Narcolepsy	Family History				choices
WSC	q20aa_s1	Parent Health Condition: Mother: Sleep Apnea	Family History				choices
WSC	q20b_s1	Parent Health Condition: Father: Narcolepsy	Family History				choices
WSC	q20bb_s1	Parent Health Condition: Father: Sleep Apnea	Family History				choices
WSC	race	Race of the participant	Sociodemographics				choices
WSC	sex	Sex of the participant	Sociodemographics				choices
WSC	wsc_id	Unique identifier	Administrative				identifier
WSC	wsc_vst	Study visit number	Administrative				choices
WSC	zung1_scored	"Zung Depression Scale Item: I feel down-hearted, blue and sad."	General Health and Mood Questionnaires/Mental and Psychiatric Health/Depression/Zung Depression Scale				choices
WSC	zung10_scored	Zung Depression Scale Item: I get tired for no reason.	General Health and Mood Questionnaires/Mental and Psychiatric Health/Depression/Zung Depression Scale				choices
WSC	zung11_scored	Zung Depression Scale Item: My mind is as clear as it used to be.	General Health and Mood Questionnaires/Mental and Psychiatric Health/Depression/Zung Depression Scale				choices
WSC	zung12_scored	Zung Depression Scale Item: I find it easy to do the things I used to do.	General Health and Mood Questionnaires/Mental and Psychiatric Health/Depression/Zung Depression Scale				choices
WSC	zung13_scored	Zung Depression Scale Item: I am restless and can not keep still.	General Health and Mood Questionnaires/Mental and Psychiatric Health/Depression/Zung Depression Scale				choices
WSC	zung14_scored	Zung Depression Scale Item: I feel hopeful about the future.	General Health and Mood Questionnaires/Mental and Psychiatric Health/Depression/Zung Depression Scale				choices
WSC	zung15_scored	Zung Depression Scale Item: I am more irritable than usual.	General Health and Mood Questionnaires/Mental and Psychiatric Health/Depression/Zung Depression Scale				choices
WSC	zung16_scored	Zung Depression Scale Item: I find it easy to make decisions.	General Health and Mood Questionnaires/Mental and Psychiatric Health/Depression/Zung Depression Scale				choices
WSC	zung17_scored	Zung Depression Scale Item: I feel that I am useful and needed.	General Health and Mood Questionnaires/Mental and Psychiatric Health/Depression/Zung Depression Scale				choices
WSC	zung18_scored	Zung Depression Scale Item: My life is pretty full.	General Health and Mood Questionnaires/Mental and Psychiatric Health/Depression/Zung Depression Scale				choices
WSC	zung19_scored	Zung Depression Scale Item: I feel that others would be better off if I were dead.	General Health and Mood Questionnaires/Mental and Psychiatric Health/Depression/Zung Depression Scale				choices
WSC	zung2_scored	Zung Depression Scale Item: Morning is when I feel the best.	General Health and Mood Questionnaires/Mental and Psychiatric Health/Depression/Zung Depression Scale				choices
WSC	zung20_scored	Zung Depression Scale Item: I still enjoy the things I used to do.	General Health and Mood Questionnaires/Mental and Psychiatric Health/Depression/Zung Depression Scale				choices
WSC	zung3_scored	Zung Depression Scale Item: I have crying spells or feel like it.	General Health and Mood Questionnaires/Mental and Psychiatric Health/Depression/Zung Depression Scale				choices
