study_name	variable_name	variable_label	folder	description	visit	calculation	type	total_subjects	units	n	mean	stddev	median	min	max	unknown
LOFTHF	subinfo_days_rndm_to_covdcontact	Subinfo: Days from Randomization to Covid Contact	Administrative/Study Design		Baseline Visit		integer		days from index date	-	-	-	-	-	-	98
LOFTHF	subinfo_days_rndm_to_covdcontact	Subinfo: Days from Randomization to Covid Contact	Administrative/Study Design		Screening Visit		integer		days from index date	54	-39.2	50.3	-25	-184	74	120
LOFTHF	subinfo_days_rndm_to_covid	Subinfo: Number of days from randomization to the start of the COVID-19 pandemic (approximation)	Administrative/Study Design		12-Month Visit		integer		days from index date	-	-	-	-	-	-	41
LOFTHF	subinfo_days_rndm_to_covid	Subinfo: Number of days from randomization to the start of the COVID-19 pandemic (approximation)	Administrative/Study Design		6-Month Visit		integer		days from index date	-	-	-	-	-	-	76
LOFTHF	subinfo_days_rndm_to_covid	Subinfo: Number of days from randomization to the start of the COVID-19 pandemic (approximation)	Administrative/Study Design		Baseline Visit		integer		days from index date	-	-	-	-	-	-	98
LOFTHF	subinfo_days_rndm_to_covid	Subinfo: Number of days from randomization to the start of the COVID-19 pandemic (approximation)	Administrative/Study Design		Screening Visit		integer		days from index date	98	-184.3	184	-223	-443	166	76
LOFTHF	subinfo_days_rndm_to_creatinine	Subinfo: Days from Randomization to Creatinine	Administrative/Study Design		12-Month Visit		integer		days from index date	-	-	-	-	-	-	41
LOFTHF	subinfo_days_rndm_to_creatinine	Subinfo: Days from Randomization to Creatinine	Administrative/Study Design		6-Month Visit		integer		days from index date	-	-	-	-	-	-	76
LOFTHF	subinfo_days_rndm_to_creatinine	Subinfo: Days from Randomization to Creatinine	Administrative/Study Design		Baseline Visit		integer		days from index date	-	-	-	-	-	-	98
LOFTHF	subinfo_days_rndm_to_creatinine	Subinfo: Days from Randomization to Creatinine	Administrative/Study Design		Screening Visit		integer		days from index date	98	-110.3	125.6	-64	-615	8	76
LOFTHF	subinfo_days_rndm_to_gfr	Subinfo: Days from Randomization to QFR	Administrative/Study Design		12-Month Visit		integer		days from index date	-	-	-	-	-	-	41
LOFTHF	subinfo_days_rndm_to_gfr	Subinfo: Days from Randomization to QFR	Administrative/Study Design		6-Month Visit		integer		days from index date	-	-	-	-	-	-	76
LOFTHF	subinfo_days_rndm_to_gfr	Subinfo: Days from Randomization to QFR	Administrative/Study Design		Baseline Visit		integer		days from index date	-	-	-	-	-	-	98
LOFTHF	subinfo_days_rndm_to_gfr	Subinfo: Days from Randomization to QFR	Administrative/Study Design		Screening Visit		integer		days from index date	98	-113.5	126.1	-65	-615	8	76
LOFTHF	subinfo_days_rndm_to_lvef	Subinfo: Days from Randomization to left ventricular ejection fraction (LVEF)	Administrative/Study Design		12-Month Visit		integer		days from index date	-	-	-	-	-	-	41
LOFTHF	subinfo_days_rndm_to_lvef	Subinfo: Days from Randomization to left ventricular ejection fraction (LVEF)	Administrative/Study Design		6-Month Visit		integer		days from index date	-	-	-	-	-	-	76
LOFTHF	subinfo_days_rndm_to_lvef	Subinfo: Days from Randomization to left ventricular ejection fraction (LVEF)	Administrative/Study Design		Baseline Visit		integer		days from index date	-	-	-	-	-	-	98
LOFTHF	subinfo_days_rndm_to_lvef	Subinfo: Days from Randomization to left ventricular ejection fraction (LVEF)	Administrative/Study Design		Screening Visit		integer		days from index date	98	-243.7	274	-176.5	-2172	243	76
LOFTHF	subinfo_days_rndm_to_screeninit	Subinfo: Days from Randomization to Screening Initialization	Administrative/Study Design		12-Month Visit		integer		days from index date	-	-	-	-	-	-	41
LOFTHF	subinfo_days_rndm_to_screeninit	Subinfo: Days from Randomization to Screening Initialization	Administrative/Study Design		6-Month Visit		integer		days from index date	-	-	-	-	-	-	76
LOFTHF	subinfo_days_rndm_to_screeninit	Subinfo: Days from Randomization to Screening Initialization	Administrative/Study Design		Baseline Visit		integer		days from index date	-	-	-	-	-	-	98
LOFTHF	subinfo_days_rndm_to_screeninit	Subinfo: Days from Randomization to Screening Initialization	Administrative/Study Design		Screening Visit		integer		days from index date	98	-70.5	84.9	-40.5	-452	-4	76
LOFTHF	subinfo_days_rndm_to_stop_partc	Subinfo: Days from Randomization to Study Stop (see stop_type for reason)	Administrative/Study Design		12-Month Visit		integer		days from index date	-	-	-	-	-	-	41
LOFTHF	subinfo_days_rndm_to_stop_partc	Subinfo: Days from Randomization to Study Stop (see stop_type for reason)	Administrative/Study Design		6-Month Visit		integer		days from index date	-	-	-	-	-	-	76
LOFTHF	subinfo_days_rndm_to_stop_partc	Subinfo: Days from Randomization to Study Stop (see stop_type for reason)	Administrative/Study Design		Baseline Visit		integer		days from index date	-	-	-	-	-	-	98
LOFTHF	subinfo_days_rndm_to_stop_partc	Subinfo: Days from Randomization to Study Stop (see stop_type for reason)	Administrative/Study Design		Screening Visit		integer		days from index date	35	278.8	192.8	259	0	711	139
LOFTHF	subinfo_month_rndm_to_dob	Subinfo: Months from Randomization to DOB (Age in Months)	Administrative/Study Design		12-Month Visit		integer		months from index date	-	-	-	-	-	-	41
LOFTHF	subinfo_month_rndm_to_dob	Subinfo: Months from Randomization to DOB (Age in Months)	Administrative/Study Design		6-Month Visit		integer		months from index date	-	-	-	-	-	-	76
LOFTHF	subinfo_month_rndm_to_dob	Subinfo: Months from Randomization to DOB (Age in Months)	Administrative/Study Design		Baseline Visit		integer		months from index date	-	-	-	-	-	-	98
LOFTHF	subinfo_month_rndm_to_dob	Subinfo: Months from Randomization to DOB (Age in Months)	Administrative/Study Design		Screening Visit		integer		months from index date	98	-749.1	139	-738	-1050	-405	76
LOFTHF	subinfo_strat_composite	Subinfo: Stratification Composite (DCC USE ONLY)	Administrative/Screening Visit	Search for all variables from the screening visit in this dataset	12-Month Visit		integer			-	-	-	-	-	-	41
LOFTHF	subinfo_strat_composite	Subinfo: Stratification Composite (DCC USE ONLY)	Administrative/Screening Visit	Search for all variables from the screening visit in this dataset	6-Month Visit		integer			-	-	-	-	-	-	76
LOFTHF	subinfo_strat_composite	Subinfo: Stratification Composite (DCC USE ONLY)	Administrative/Screening Visit	Search for all variables from the screening visit in this dataset	Baseline Visit		integer			-	-	-	-	-	-	98
LOFTHF	subinfo_strat_composite	Subinfo: Stratification Composite (DCC USE ONLY)	Administrative/Screening Visit	Search for all variables from the screening visit in this dataset	Screening Visit		integer			98	1.4	1.2	2	-2	2	76
MESA	ahi_a0h3	Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation and with or without arousal) / hour of sleep from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events.	Exam 5	ahi_a0h3= 60 * (hrembp3 + hrop3 + hnrbp3 + hnrop3 + urbp3 + urop3 + unrbp3 + unrop3 + carbp + carop + canbp + canop + oarbp + oarop + oanbp + oanop ) / slpprdp	numeric	2,237	number of events per hour	2,057	20.4	19	14.3	0	111.3	180
MESA	ahi_a0h3a	Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation or with arousal) / hour of sleep from type II polysomnography		Calculated - Summary metric of sleep disordered breathing events. The definition for hypopneas is consistent with the following clinical guidelines: (1) American Academy of Sleep Medicine (AASM) 2007 Manual (2012 update) (recommended).Berry RB et al. 2012 (PubMed ID:23066376), and (2) American Academy of Sleep Medicine (AASM) 2015 (recommended) [Berry RB et al. The AASM Manual for the Scoring of Sleep and Associated Events: Rules, Terminology and Technical Specifications, Version 2.2. American Academy of Sleep Medicine, Darien, IL, 2015.]Search for all AHI variables consistent with the same clinical guidelines within this dataset	Exam 5	ahi_a0h3a= 60 * (hremba3 + hroa3 + hnrba3 + hnroa3 + urbpa3 + uropa3 + unrbpa3 + unropa3 + carbp + carop + canbp + canop + oarbp + oarop + oanbp + oanop ) / slpprdp	numeric	2,237	number of events per hour	2,057	24.1	19.6	18.4	0.0	112.0	180
MESA	ahi_a0h4	Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation and with or without arousal) / hour of sleep from type II polysomnography		Calculated - Summary metric of sleep disordered breathing events. The definition of hypopnea events is consistent with the following clinical guidelines: (1) AASM 2012 update (alternative)Berry RB et al. 2012 (PubMed ID:23066376), and (2) AASM 2015 (acceptable) [Berry RB et al. The AASM Manual for the Scoring of Sleep and Associated Events: Rules, Terminology and Technical Specifications, Version 2.2. American Academy of Sleep Medicine, Darien, IL, 2015.].Search for all AHI variables consistent with the same clinical guidelines within this dataset	Exam 5	ahi_a0h4= 60 * (hrembp4 + hrop4 + hnrbp4 + hnrop4 + urbp4 + urop4 + unrbp4 + unrop4 + carbp + carop + canbp + canop + oarbp + oarop + oanbp + oanop ) / slpprdp	numeric	2,237	number of events per hour	2,057	14.8	16.7	9.1	0.0	102.9	180
MESA	ahi_a0h4a	Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation or with arousal) / hour of sleep from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated	Exam 5	ahi_a0h4a= 60 * (hremba4 + hroa4 + hnrba4 + hnroa4 + urbpa4 + uropa4 + unrbpa4 + unropa4 + carbp + carop + canbp + canop + oarbp + oarop + oanbp + oanop ) / slpprdp	numeric	2,237	number of events per hour	2,057	20.1	17.7	14.6	0.0	104.2	180
MESA	ahi_c0h3	Central Apnea-Hypopnea Index: (Central apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation and with or without arousal) / hour of sleep from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events.	Exam 5	ahi_c0h3= 60 * (hrembp3 + hrop3 + hnrbp3 + hnrop3 + urbp3 + urop3 + unrbp3 + unrop3 + carbp + carop + canbp + canop) / slpprdp	numeric	2,237	number of events per hour	2,057	16.4	15.2	12.0	0.0	107.1	180
MESA	ahi_c0h3a	Central Apnea-Hypopnea Index: (Central apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation or with arousal) / hour of sleep from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events.	Exam 5	ahi_c0h3a= 60 * (hremba3 + hroa3 + hnrba3 + hnroa3 + urbpa3 + uropa3 + unrbpa3 + unropa3 + carbp + carop + canbp + canop) / slpprdp	numeric	2,237	number of events per hour	2,057	20.1	15.8	15.6	0.0	108.1	180
MESA	ahi_c0h4	Central Apnea-Hypopnea Index: (Central apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation and with or without arousal) / hour of sleep from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events.	Exam 5	ahi_c0h4= 60 * (hrembp4 + hrop4 + hnrbp4 + hnrop4 + urbp4 + urop4 + unrbp4 + unrop4 + carbp + carop + canbp + canop ) / slpprdp	numeric	2,237	number of events per hour	2,057	10.8	12.5	6.5	0.0	90.5	180
MESA	ahi_c0h4a	Central Apnea-Hypopnea Index: (Central apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation or with arousal) / hour of sleep from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events.	Exam 5	ahi_c0h4a= 60 * (hremba4 + hroa4 + hnrba4 + hnroa4 + urbpa4 + uropa4 + unrbpa4 + unropa4 + carbp + carop + canbp + canop ) / slpprdp	numeric	2,237	number of events per hour	2,057	16.1	13.7	12.3	0.0	93.3	180
MESA	ahi_o0h3	Obstructive Apnea-Hypopnea Index: (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation and with or without arousal) / hour of sleep from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events.	Exam 5	ahi_o0h3= 60 * (hrembp3 + hrop3 + hnrbp3 + hnrop3 + urbp3 + urop3 + unrbp3 + unrop3 + oarbp + oarop + oanbp + oanop ) / slpprdp	numeric	2,237	number of events per hour	2,057	19.9	18.6	14.0	0.0	111.1	180
MESA	ahi_o0h3a	Obstructive Apnea-Hypopnea Index: (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation or with arousal) / hour of sleep from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events.	Exam 5	ahi_o0h3a= 60 * (hremba3 + hroa3 + hnrba3 + hnroa3 + urbpa3 + uropa3 + unrbpa3 + unropa3 + oarbp + oarop + oanbp + oanop ) / slpprdp	numeric	2,237	number of events per hour	2,057	23.7	19.2	18.0	0.0	111.8	180
MESA	ahi_o0h4	Obstructive Apnea-Hypopnea Index: (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation and with or without arousal) / hour of sleep from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events.	Exam 5	ahi_o0h4= 60 * (hrembp3 + hrop3 + hnrbp3 + hnrop3 + urbp4 + urop4 + unrbp4 + unrop4 + oarbp + oarop + oanbp + oanop ) / slpprdp	numeric	2,237	number of events per hour	2,057	14.3	16.3	8.7	0.0	102.7	180
MESA	ahi_o0h4a	Obstructive Apnea-Hypopnea Index: (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation or with arousal) / hour of sleep from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices	Calculated - Summary metric of sleep disordered breathing events.	Exam 5	ahi_o0h4a= 60 * (hremba4 + hroa4 + hnrba4 + hnroa4 + urbpa4 + uropa4 + unrbpa4 + unropa4 + oarbp + oarop + oanbp + oanop ) / slpprdp	numeric	2,237	number of events per hour	2,057	19.6	17.3	14.3	0.0	104.1	180
MESA	ai_all5	Arousal Index: Number of arousals per hour of sleep from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Electroencephalogram (EEG)/Arousals	Calculated	Exam 5		numeric	2,237	number of events per hour	2,035	22.3	12.1	19.8	1.7	97.7	202
MESA	avgefficiency5	Average daily sleep efficiency in all days from actigraphy		Sleep efficiency is the proportion of sleep duration (i.e., total sleep time, TST) in total rest period (i.e., rest interval) in main sleep. Sleep duration is the interval between sleep onset time and sleep offset time while asleep. In this study, rest interval is the same as in-bed period.	Exam 5		numeric	2,237	percent (%)	2,151	89.8	3.7	90.4	66.2	98.6	86
MESA	avgmainsleep5	Average daily total sleep duration in main sleep in all days from actigraphy		Conventionally this variable would be called total sleep time (TST)	Exam 5		numeric	2,237	minutes (min)	2,151	388.8	81.3	397.7	73.1	637.5	86
MESA	avgplm5	Number of periodic limb movements per hour of sleep from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Limb Movements		Exam 5		numeric	2,237	number of events per hour	2,057	14.2	25.0	2.6	0.0	220.2	180
MESA	avgwaso5	Average daily duration of wake after sleep onset (waso) in all days from actigraphy		WASO is the duration of being awake between sleep onset and offset time in main sleep.	Exam 5		numeric	2,237	minutes (min)	2,151	37.3	16.5	34.5	2.8	136.1	86
MESA	avnn_fn5	Normal-to-normal intervals, full night: Mean	Physiologic Measurements/Cardiovascular Assessments/Heart Rate Variability/Full Night		Exam 5		numeric	2,237	milliseconds (ms)	1,971	950.8	133.8	939.1	612.1	1,634.8	266
MESA	bmi5c	Body mass index	Anthropometry		Exam 5		numeric	2,237	kilograms per meters squared (kg/m2)	2,232	28.7	5.6	27.9	16.3	56.0	5
MESA	cent_obs_ratio	Ratio of the number of central apneas with no oxygen desaturation threshold used and with or without arousal to the number of obstructive apneas with no oxygen desaturation threshold used and with or without arousal from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Respiratory Event Counts	Calculated	Exam 5	cent_obs_ratio= (carbp + carop + canbp + canop) / (oarbp + oarop + oanbp + oanop)	numeric	2,237		1,611	0.3	1.3	0.0	0.0	22.7	626
MESA	cent_obs_ratioa	Ratio of the number of central apneas with no oxygen desaturation threshold used or without arousal to the number of obstructive apneas with no oxygen desaturation threshold used or with arousal from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Respiratory Event Counts	Calculated	Exam 5	cent_obs_ratioa= (carba + caroa + canba + canoa) / (oarba + oaroa + oanba + oanoa)	numeric	2,237		1,418	0.2	0.6	0.0	0.0	10.0	819
MESA	epslpscl5c	Epworth Sleepiness Scale: Total score	Sleep Questionnaires/Hypersomnia	Calculated - Total score based on an 8-item questionnaires ranking likelihood of dozing offJohns MW 1991 (PubMed ID: 1798888). Scale 0-3 for individual items; 0 to 24 for overall score.Search for all ESS variables within this dataset	Exam 5		integer	2,237		2,206	6.0	4.1	5.0	0.0	24.0	31
MESA	hf_fn5	Normal-to-normal intervals between 0.15 and 0.4 Hz, full night: Total spectral power	Physiologic Measurements/Cardiovascular Assessments/Heart Rate Variability/Full Night		Exam 5		numeric	2,237	milliseconds squared	1,969	1,015.0	3,023.4	397.1	9.0	62,461.7	268
MESA	hfn_fn5	Low frequency power, full night: Normalized ratio	Physiologic Measurements/Cardiovascular Assessments/Heart Rate Variability/Full Night		Exam 5		numeric	2,237		1,969	0.4	0.2	0.4	0.04	0.9	268
MESA	hoostmeq5c	Modified Horne-Ostberg Morningness-Eveningness Questionnaire (MEQ) Score	Sleep Questionnaires/Chronotype	Calculated Summary score based on modified Horne-Ostberg Morningness-Eveningness Questionnaire. Participants with an MEQ >= 18 were considered to have a morning preference, those with an MEQ between 11 and 18 were considered to have an intermediate preference, and participants with an MEQ <= 11 were considered to have an evening preference.Horne JA and Ostberg O, 1976 (PubMed ID: 1027738)Search for all HOMEQ variables within this dataset	Exam 5		integer	2,237		2,206	17.3	3.6	18.0	5.0	25.0	31
MESA	htcm5	Height (cm)	Anthropometry		Exam 5		numeric	2,237	centimeters (cm)	2,233	165.4	10.0	164.9	139.7	197.6	4
MESA	ihr_fn5	Instantaneous heart rate, full night: Average	Physiologic Measurements/Cardiovascular Assessments/Heart Rate Variability/Full Night		Exam 5		numeric	2,237	beats per minute (bpm)	1,971	63.1	10.3	63.1	11.4	97.3	266
MESA	lf_fn5	Normal-to-normal intervals between 0.04 and 0.15 Hz, full night: Total spectral power	Physiologic Measurements/Cardiovascular Assessments/Heart Rate Variability/Full Night		Exam 5		numeric	2,237	milliseconds squared	1,969	1,149.5	2,434.8	596.6	14.8	62,479.1	268
MESA	lf_hf_fn5	Low frequency power / high frequency power, full night	Physiologic Measurements/Cardiovascular Assessments/Heart Rate Variability/Full Night		Exam 5		numeric	2,237		1,969	1.9	1.6	1.4	0.1	25.1	268
MESA	lfn_fn5	High frequency power, full night: Normalized ratio	Physiologic Measurements/Cardiovascular Assessments/Heart Rate Variability/Full Night		Exam 5		numeric	2,237		1,969	0.6	0.2	0.6	0.1	1.0	268
MESA	nn_rr_fn5	Consecutive normal-to-normal intervals / all inter-beat intervals, full night	Physiologic Measurements/Cardiovascular Assessments/Heart Rate Variability/Full Night		Exam 5		numeric	2,237		1,971	1.0	0.08	1.0	0.2	1.0	266
MESA	nsrr_age	Subject age	Harmonized/Sociodemographics	Harmonized by the NSRR team to align with�TOPMed�and�BioDataCatalyst standards. Source:�sleepage5c�at Visit 5	Exam 5		numeric		years							
MESA	nsrr_ahi_hp3r_aasm15	Apnea-Hypopnea Index : (All apneas + hypopneas with >=30% nasal cannula [or alternative sensor] reduction and >= 3% oxygen desaturation or with arousal) / hour of sleep		Harmonized by the NSRR team.The definition for hypopneas is consistent with the following clinical guidelines: (1) American Academy of Sleep Medicine (AASM) 2007 Manual (2012 update) (recommended).Berry RB et al. 2012 (PubMed ID:23066376), and (2) American Academy of Sleep Medicine (AASM) 2015 (recommended) [Berry RB et al. The AASM Manual for the Scoring of Sleep and Associated Events: Rules, Terminology and Technical Specifications, Version 2.2. American Academy of Sleep Medicine, Darien, IL, 2015.]Refer to the source for detailed definition for respiratory events:ahi_a0h3a			numeric		number of events per hour							
MESA	nsrr_ahi_hp3u	Apnea-Hypopnea Index : (All apneas + hypopneas with >= 3% oxygen desaturation) / hour of sleep	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Refer to the source for detailed definition for respiratory events:ahi_a0h3	Exam 5		numeric		number of events per hour							
MESA	nsrr_ahi_hp4r	Apnea-Hypopnea Index : (All apneas + hypopneas with >= 4% oxygen desaturation or with arousal) / hour of sleep	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Refer to the source for detailed definition for respiratory events:ahi_a0h4a	Exam 5		numeric		number of events per hour							
MESA	nsrr_ahi_hp4u_aasm15	Apnea-Hypopnea Index : (All apneas + hypopneas with >=30% nasal cannula [or alternative sensor] reduction with >= 4% oxygen desaturation) / hour of sleep		Harmonized by the NSRR team.The definition of hypopnea events is consistent with the following clinical guidelines: (1) AASM 2012 update (alternative) Berry RB et al. 2012 (PubMed ID:23066376), and (2) AASM 2015 (acceptable) [Berry RB et al. The AASM Manual for the Scoring of Sleep and Associated Events: Rules, Terminology and Technical Specifications, Version 2.2. American Academy of Sleep Medicine, Darien, IL, 2015.].Refer to the source for detailed definition for respiratory events:ahi_a0h4			numeric		number of events per hour							
MESA	nsrr_avglvlsa	Average oxygen saturation in sleep	Harmonized/Polysomnography/Oxygen Saturation	Harmonized by the NSRR team. Source:avgsat5	Exam 5		numeric		percent (%)							
MESA	nsrr_bmi	Body mass index (BMI)	Harmonized/Anthropometry	Harmonized by the NSRR team to align with�TOPMed�and�BioDataCatalyst standards. Source:�bmi5c	Exam 5		numeric		kilograms per meters squared (kg/m2)							
MESA	nsrr_cai	Central Apnea Index: (Central apneas with no oxygen desaturation threshold used and with or without arousal) / hour of sleep	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Source:cai0p5	Exam 5		numeric		number of events per hour							
MESA	nsrr_minlvlsa	Minimum oxygen saturation in sleep	Harmonized/Polysomnography/Oxygen Saturation	Harmonized by the NSRR team. Source:minsat5	Exam 5		numeric		percent (%)							
MESA	nsrr_oahi_hp3u	Obstructive Apnea-Hypopnea Index: (Obstructive apneas + hypopneas with >= 3% oxygen desaturation) / hour of sleep	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Source:ahi_o0h3	Exam 5		numeric		number of events per hour							
MESA	nsrr_oahi_hp3u_pb	Obstructive Apnea-Hypopnea Index for supine sleep: (Obstructive apneas + hypopneas with >= 3% oxygen desaturation) / hour of sleep in supine position	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Source:oahi3_sup5	Exam 5		numeric		number of events per hour							
MESA	nsrr_oahi_hp3u_po	Obstructive Apnea-Hypopnea Index for non-supine sleep: (Obstructive apneas + hypopneas with >= 3% oxygen desaturation) / hour of sleep in non-supine position	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Source:oahi3_nsup5	Exam 5		numeric		number of events per hour							
MESA	nsrr_oahi_hp3u_sn	Obstructive Apnea-Hypopnea Index for NREM sleep: (Obstructive apneas + hypopneas with >= 3% oxygen desaturation) / hour of NREM sleep	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Source:oahi3_nrem5	Exam 5		numeric		number of events per hour							
MESA	nsrr_oahi_hp3u_sr	Obstructive Apnea-Hypopnea Index for REM sleep: (Obstructive apneas + hypopneas with >= 3% oxygen desaturation) / hour of REM sleep	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Source:oahi3_rem5	Exam 5		numeric		number of events per hour							
MESA	nsrr_oahi_hp4u	Obstructive Apnea-Hypopnea Index: (Obstructive apneas + hypopneas with >= 4% oxygen desaturation) / hour of sleep	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Source:ahi_o0h4	Exam 5		numeric		number of events per hour							
MESA	nsrr_oahi_hp4u_sn	Obstructive Apnea-Hypopnea Index for NREM sleep: (Obstructive apneas + hypopneas with >= 4% oxygen desaturation) / hour of NREM sleep	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Source:oahi4_nrem5	Exam 5		numeric		number of events per hour							
MESA	nsrr_oahi_hp4u_sr	Obstructive Apnea-Hypopnea Index for REM sleep: (Obstructive apneas + hypopneas with >= 4% oxygen desaturation) / hour of REM sleep	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Source:oahi4_rem5	Exam 5		numeric		number of events per hour							
MESA	nsrr_oai	Obstructive Apnea Index: (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal) / hour of sleep	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Source:oai0p5	Exam 5		numeric		number of events per hour							
MESA	nsrr_pctdursp_s1	Percentage of total sleep duration (i.e., total sleep time, TST) in stage 1 from polysomnography		Harmonized by the NSRR team. Source:timest1p5			numeric		percent (%)							
MESA	nsrr_pctdursp_s2	Percentage of total sleep duration (i.e., total sleep time, TST) in stage 2 from polysomnography		Harmonized by the NSRR team. Source:timest2p5			numeric		percent (%)							
MESA	nsrr_pctdursp_s3	Percentage of total sleep duration (i.e., total sleep time, TST) in stage 3/4 from polysomnography		Harmonized by the NSRR team. Source:times34p5			numeric		percent (%)							
MESA	nsrr_pctdursp_sr	Percentage of total sleep duration (i.e., total sleep time, TST) in REM from polysomnography		Harmonized by the NSRR team. Source:timeremp5			numeric		percent (%)							
MESA	nsrr_phrnumar_f1	Arousal Index: Number of arousals per hour of sleep from polysomnography	Harmonized/Polysomnography/Arousals	Harmonized by the NSRR team. Source:ai_all5	Exam 5		numeric		number of events per hour							
MESA	nsrr_tib_f1	Total In-bed Period: the interval between lights off/in-bed time and lights on/out-bed time from polysomnography		Harmonized by the NSRR team. Conventionally, this would be called time in bed (TIB)Source:time_bed5			numeric		minutes (min)							
MESA	nsrr_tst_f1	Total Sleep Duration: the interval between sleep onset and sleep offset while the participant is asleep from polysomnography		Conventionally, this would be called total sleep time (TST) (i.e., total time spent in stage 1 or greater).Harmonized by the NSRR team. Source:slpprdp5			numeric		minutes (min)							
MESA	nsrr_ttldursp_s1sr	REM Sleep Latency: the interval between the first sleep epoch and REM sleep excluding wake	Harmonized/Polysomnography/Sleep Architecture	Harmonized by the NSRR team. Source:remlaiip5	Exam 5		numeric		minutes (min)							
MESA	nsrr_ttleffsp_f1	Sleep Efficiency: the ratio of total sleep duration (i.e., total sleep time) to in-bed period (i.e., time in bed) from polysomnography		Harmonized by the NSRR team. Source:slp_eff5			numeric		percent (%)							
MESA	nsrr_ttllatsp_f1	Sleep Latency: the interval between lights-out/in-bed time and sleep onset from polysomnography		Harmonized by the NSRR team. Source:slp_lat5			integer		minutes (min)							
